date,store,brand,brand_group,name,size_label,size_value,size_unit,ean,price,unit_price,url
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi deo stift, Captain, 2x50ml, 100 ml",100 ml,100.0,ml,8700216961998,2219.0,,https://www.dm.hu/p/d/3068214/old-spice-ferfi-deo-stift-captain-2x50ml
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi tusfürdő, Cold spice, 400 ml",400 ml,400.0,ml,8006530139311,1315.0,,https://www.dm.hu/p/d/3124100/old-spice-ferfi-tusfurdo-cold-spice
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi deo stift, Bearglove, 85 ml",85 ml,85.0,ml,8700216752466,1899.0,,https://www.dm.hu/p/d/3124756/old-spice-ferfi-deo-stift-bearglove
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi deo spray, Bearglove, 250 ml",250 ml,250.0,ml,8700216752497,1905.0,,https://www.dm.hu/p/d/3124757/old-spice-ferfi-deo-spray-bearglove
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi tusfürdő, Rockstar, 1 000 ml",0 ml,0.0,ml,8006530074001,2999.0,,https://www.dm.hu/p/d/3124758/old-spice-ferfi-tusfurdo-rockstar
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi deo gél, Cold spice, 70 ml",70 ml,70.0,ml,8006530155557,1675.0,,https://www.dm.hu/p/d/3124759/old-spice-ferfi-deo-gel-cold-spice
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi deo spray, Cold spice, 150 ml",150 ml,150.0,ml,8006530101608,1299.0,,https://www.dm.hu/p/d/3124760/old-spice-ferfi-deo-spray-cold-spice
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi tusfürdő, Cold spice, 1 000 ml",0 ml,0.0,ml,8006530139021,2999.0,,https://www.dm.hu/p/d/3124761/old-spice-ferfi-tusfurdo-cold-spice
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi izzadásgátló gél, Whitewater, 70 ml",70 ml,70.0,ml,8006530030014,1675.0,,https://www.dm.hu/p/d/3125371/old-spice-ferfi-izzadasgatlo-gel-whitewater
2026-08-19,dm,Old Spice,Borotválkozás & testápolás,"Férfi izzadásgátló gél, Captain, 70 ml",70 ml,70.0,ml,8006530030397,1675.0,,https://www.dm.hu/p/d/3125378/old-spice-ferfi-izzadasgatlo-gel-captain
2026-08-19,dm,Oral-B,Szájápolás,"Fogselyem Superfloss, 50 db",50 db,50.0,db,8700216538961,1549.0,,https://www.dm.hu/p/d/1672365/oral-b-fogselyem-superfloss
2026-08-19,dm,Oral-B,Szájápolás,"Elekt fogkefe iO5 quite white, 1 db",1 db,1.0,db,4210201415343,39999.0,,https://www.dm.hu/p/d/2022906/oral-b-elekt-fogkefe-io5-quite-white
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe Vitality Pro Protect X Clean, fekete, 1 db",1 db,1.0,db,4210201427124,13499.0,,https://www.dm.hu/p/d/2022914/oral-b-elektromos-fogkefe-vitality-pro-protect-x-clean-fekete
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro-Expert Protection, 75 ml",75 ml,75.0,ml,8700216106863,499.0,,https://www.dm.hu/p/d/2030368/oral-b-fogkrem-pro-expert-protection
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro-Expert Healthy Whitening, 75 ml",75 ml,75.0,ml,8700216106788,499.0,,https://www.dm.hu/p/d/2030369/oral-b-fogkrem-pro-expert-healthy-whitening
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro-Expert Sensitive, 75 ml",75 ml,75.0,ml,8700216106818,499.0,,https://www.dm.hu/p/d/2030370/oral-b-fogkrem-pro-expert-sensitive
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro Expert Advanced, 75 ml",75 ml,75.0,ml,8700216106702,649.0,,https://www.dm.hu/p/d/2030372/oral-b-fogkrem-pro-expert-advanced
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe IO9 white, 1 db",1 db,1.0,db,4210201449614,104999.0,,https://www.dm.hu/p/d/2030513/oral-b-elektromos-fogkefe-io9-white
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe IO3 Ice Blue, 1 db",1 db,1.0,db,8006540731321,30999.0,,https://www.dm.hu/p/d/2030514/oral-b-elektromos-fogkefe-io3-ice-blue
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe pótfej Kids Jégvarázs, 4 db",4 db,4.0,db,4210201385233,7799.0,,https://www.dm.hu/p/d/2030714/oral-b-fogkefe-potfej-kids-jegvarazs
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe Pro series 1 kék, 1 db",1 db,1.0,db,8001090916464,16999.0,,https://www.dm.hu/p/d/2030715/oral-b-elektromos-fogkefe-pro-series-1-kek
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe pótfej Pro Sensitive Clean, 8 db",8 db,8.0,db,8006540848036,11999.0,,https://www.dm.hu/p/d/2031444/oral-b-fogkefe-potfej-pro-sensitive-clean
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej elektromos fogkeféhez Sensitive Clean, 4 db",4 db,4.0,db,8006540847961,6499.0,,https://www.dm.hu/p/d/2031445/oral-b-potfej-elektromos-fogkefehez-sensitive-clean
2026-08-19,dm,Oral-B,Szájápolás,"fogkefe pótfej Pro Cross Action, 8 db",8 db,8.0,db,8006540847855,11999.0,,https://www.dm.hu/p/d/2031446/oral-b-fogkefe-potfej-pro-cross-action
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe pótfej Pro Cross Action, 4 db",4 db,4.0,db,8006540847770,7499.0,,https://www.dm.hu/p/d/2031447/oral-b-fogkefe-potfej-pro-cross-action
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe pótfej Pro Precision Clean XXL Pack, 8 db",8 db,8.0,db,8006540847459,11499.0,,https://www.dm.hu/p/d/2031448/oral-b-fogkefe-potfej-pro-precision-clean-xxl-pack
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe pótfej Pro Kids 3 éves kortól Spiderman, 4 db",4 db,4.0,db,8006540805237,7799.0,,https://www.dm.hu/p/d/2031449/oral-b-fogkefe-potfej-pro-kids-3-eves-kortol-spiderman
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro-expert duo pack, 150 ml",150 ml,150.0,ml,8700216384643,819.0,,https://www.dm.hu/p/d/2032693/oral-b-fogkrem-pro-expert-duo-pack
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe Black Allrorunder (többféle), 3 db",3 db,3.0,db,3014260101503,729.0,,https://www.dm.hu/p/d/2220339/oral-b-fogkefe-black-allrorunder-tobbfele
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe gyermekeknek, Pro Kids 3+ Frozen, tokkal, 1 db",1 db,1.0,db,8006540773338,16999.0,,https://www.dm.hu/p/d/2276668/oral-b-elektromos-fogkefe-gyermekeknek-pro-kids-3-frozen-tokkal
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe 3-Effect medium (többféle), 2 db",2 db,2.0,db,3014260022839,575.0,,https://www.dm.hu/p/d/2376804/oral-b-fogkefe-3-effect-medium-tobbfele
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe Vitality Pro Protect x Clean, lila, 1 db",1 db,1.0,db,4210201427025,13499.0,,https://www.dm.hu/p/d/2440948/oral-b-elektromos-fogkefe-vitality-pro-protect-x-clean-lila
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO6 Black Lava, 1 db",1 db,1.0,db,4210201409199,58999.0,,https://www.dm.hu/p/d/2443359/oral-b-elektromos-fogkefe-io6-black-lava
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe Prp Series 1 Duo Edition, 2 db",2 db,2.0,db,8006540789193,29999.0,,https://www.dm.hu/p/d/2445746/oral-b-elektromos-fogkefe-prp-series-1-duo-edition
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej elektromos fogkeféhez 3d white, 4 db",4 db,4.0,db,4210201358725,6499.0,,https://www.dm.hu/p/d/2472285/oral-b-potfej-elektromos-fogkefehez-3d-white
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe Pro Series 1 utazótokkal, 1 db",1 db,1.0,db,8001090914316,18499.0,,https://www.dm.hu/p/d/2714342/oral-b-elektromos-fogkefe-pro-series-1-utazotokkal
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe pótfej Pro Cross Action, 6 db",6 db,6.0,db,8006540847879,10499.0,,https://www.dm.hu/p/d/2717780/oral-b-fogkefe-potfej-pro-cross-action
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej elektromos fogkeféhez Pulsonic Clean, 4 db",4 db,4.0,db,4210201299851,7299.0,,https://www.dm.hu/p/d/2833973/oral-b-potfej-elektromos-fogkefehez-pulsonic-clean
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe colors xxxl (többféle), 4 db",4 db,4.0,db,8001090675521,665.0,,https://www.dm.hu/p/d/2949865/oral-b-fogkefe-colors-xxxl-tobbfele
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej elektromos fogkeféhez Pro Cross Action White, 2 db",2 db,2.0,db,8006540847725,2149.0,,https://www.dm.hu/p/d/2951391/oral-b-potfej-elektromos-fogkefehez-pro-cross-action-white
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej elektromos fogkeféhez Sensitive Clean, 2 db",2 db,2.0,db,8006540847923,4299.0,,https://www.dm.hu/p/d/2951392/oral-b-potfej-elektromos-fogkefehez-sensitive-clean
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe pótfej Pro Kids 3 éves kortól Spiderman, 2 db",2 db,2.0,db,8006540805008,1999.0,,https://www.dm.hu/p/d/2951418/oral-b-fogkefe-potfej-pro-kids-3-eves-kortol-spiderman
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém junior 6-12 éves gyerekeknek, 75 ml",75 ml,75.0,ml,8700216089654,775.0,,https://www.dm.hu/p/d/2969752/oral-b-fogkrem-junior-6-12-eves-gyerekeknek
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro Kids 6 éves korig, 50 ml",50 ml,50.0,ml,8700216089715,299.0,,https://www.dm.hu/p/d/2969753/oral-b-fogkrem-pro-kids-6-eves-korig
2026-08-19,dm,Oral-B,Szájápolás,"ProKids elektromos fogkefe Lion king matricákkal, 1 db",1 db,1.0,db,8700216297172,16999.0,,https://www.dm.hu/p/d/2969774/oral-b-prokids-elektromos-fogkefe-lion-king-matricakkal
2026-08-19,dm,Oral-B,Szájápolás,"Fogselyem Proexpert Deep Clean, 1 db",1 db,1.0,db,8700216365604,1049.0,,https://www.dm.hu/p/d/2970605/oral-b-fogselyem-proexpert-deep-clean
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO3 Black utazótokkal, 1 db",1 db,1.0,db,8700216868709,35999.0,,https://www.dm.hu/p/d/2974508/oral-b-elektromos-fogkefe-io3-black-utazotokkal
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe pótfej elektrmos fogkeféhez Lion King mintával, 8 db",8 db,8.0,db,8700216302227,9449.0,,https://www.dm.hu/p/d/2974527/oral-b-fogkefe-potfej-elektrmos-fogkefehez-lion-king-mintaval
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro expert advanced gum, 75 ml",75 ml,75.0,ml,8700216413046,649.0,,https://www.dm.hu/p/d/2974547/oral-b-fogkrem-pro-expert-advanced-gum
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez, GentleCare fekete színben, 4 db",4 db,4.0,db,8700216199346,14499.0,,https://www.dm.hu/p/d/3060385/oral-b-potfej-io-elektromos-fogkefehez-gentlecare-fekete-szinben
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez, GentleCare fehér színben, 4 db",4 db,4.0,db,8700216199438,14499.0,,https://www.dm.hu/p/d/3060386/oral-b-potfej-io-elektromos-fogkefehez-gentlecare-feher-szinben
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO 2 Series Calm Pink, 1 db",1 db,1.0,db,8700216611831,24999.0,,https://www.dm.hu/p/d/3060387/oral-b-elektromos-fogkefe-io-2-series-calm-pink
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez, Ultimate Clean, 4 db",4 db,4.0,db,8700216199513,14499.0,,https://www.dm.hu/p/d/3060394/oral-b-potfej-io-elektromos-fogkefehez-ultimate-clean
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO Series 2 Forest Green, 1 db",1 db,1.0,db,8700216611848,24999.0,,https://www.dm.hu/p/d/3063474/oral-b-elektromos-fogkefe-io-series-2-forest-green
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez, fekete Ultimate Clean, 4 db",4 db,4.0,db,8700216199483,14499.0,,https://www.dm.hu/p/d/3063685/oral-b-potfej-io-elektromos-fogkefehez-fekete-ultimate-clean
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe kids 0+ extra soft, 1 db",1 db,1.0,db,8700216749497,725.0,,https://www.dm.hu/p/d/3063703/oral-b-fogkefe-kids-0-extra-soft
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe Pro-Expert Advanced, többféle, 2 db",2 db,2.0,db,8700216445481,1329.0,,https://www.dm.hu/p/d/3064157/oral-b-fogkefe-pro-expert-advanced-tobbfele
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe Sensitive Clinical duopack, többféle, 2 db",2 db,2.0,db,8700216567923,1465.0,,https://www.dm.hu/p/d/3064158/oral-b-fogkefe-sensitive-clinical-duopack-tobbfele
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO Series 2 Black utazó tokkal, 1 db",1 db,1.0,db,8700216611923,27999.0,,https://www.dm.hu/p/d/3064196/oral-b-elektromos-fogkefe-io-series-2-black-utazo-tokkal
2026-08-19,dm,Oral-B,Szájápolás,"Pro-3DW Fogkefe Medium, többféle, 2 db",2 db,2.0,db,8700216459761,1179.0,,https://www.dm.hu/p/d/3064203/oral-b-pro-3dw-fogkefe-medium-tobbfele
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe Junior 6+ Color Changing, Többféle, 1 db",1 db,1.0,db,8700216749466,725.0,,https://www.dm.hu/p/d/3064529/oral-b-fogkefe-junior-6-color-changing-tobbfele
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe Sensitive Clinical, 1 db",1 db,1.0,db,8700216449397,499.0,,https://www.dm.hu/p/d/3064552/oral-b-fogkefe-sensitive-clinical
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej elektromos fogkeféhez, Lion King, 4 db",4 db,4.0,db,8700216302074,7779.0,,https://www.dm.hu/p/d/3064578/oral-b-potfej-elektromos-fogkefehez-lion-king
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez, Radient White, 4 db",4 db,4.0,db,8700216199254,14499.0,,https://www.dm.hu/p/d/3064859/oral-b-potfej-io-elektromos-fogkefehez-radient-white
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO6 Pink, 1 db",1 db,1.0,db,8700216011419,58999.0,,https://www.dm.hu/p/d/3064878/oral-b-elektromos-fogkefe-io6-pink
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez Interdental Clean, 2 db",2 db,2.0,db,8700216375399,8999.0,,https://www.dm.hu/p/d/3064894/oral-b-potfej-io-elektromos-fogkefehez-interdental-clean
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe Pro-Sensitive Advanced, 2 db",2 db,2.0,db,8700216567916,1265.0,,https://www.dm.hu/p/d/3069141/oral-b-fogkefe-pro-sensitive-advanced
2026-08-19,dm,Oral-B,Szájápolás,"Fogkefe pro 3d white medium, 1 db",1 db,1.0,db,8700216459334,999.0,,https://www.dm.hu/p/d/3069395/oral-b-fogkefe-pro-3d-white-medium
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO Series 2 duo, 2 db",2 db,2.0,db,8700216611909,49999.0,,https://www.dm.hu/p/d/3070604/oral-b-elektromos-fogkefe-io-series-2-duo
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro 3D White Bright Brillance, 75 ml",75 ml,75.0,ml,8700216922807,1535.0,,https://www.dm.hu/p/d/3097812/oral-b-fogkrem-pro-3d-white-bright-brillance
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro 3D White R adiant White, 75 ml",75 ml,75.0,ml,8700216922838,1535.0,,https://www.dm.hu/p/d/3097814/oral-b-fogkrem-pro-3d-white-r-adiant-white
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO9 fekete színben utazótokkal és kistáskával, 1 db",1 db,1.0,db,8700216868563,104999.0,,https://www.dm.hu/p/d/3106684/oral-b-elektromos-fogkefe-io9-fekete-szinben-utazotokkal-es-kistaskaval
2026-08-19,dm,Oral-B,Szájápolás,"Elekrtomos fogkefe iO kids Stitch utazó tokkal, 1 db",1 db,1.0,db,8700216932479,28999.0,,https://www.dm.hu/p/d/3108339/oral-b-elekrtomos-fogkefe-io-kids-stitch-utazo-tokkal
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej elektromos fogkeféhez Stitch, 4 db",4 db,4.0,db,8700216930710,15499.0,,https://www.dm.hu/p/d/3108345/oral-b-potfej-elektromos-fogkefehez-stitch
2026-08-19,dm,Oral-B,Szájápolás,"Pótfej iO elektromos fogkeféhez, Kids Spiderman",,,,8700216930260,15499.0,,https://www.dm.hu/p/d/3126826/oral-b-potfej-io-elektromos-fogkefehez-kids-spiderman
2026-08-19,dm,Oral-B,Szájápolás,"Elektromos fogkefe iO kids Spider tokkal, 1 db",1 db,1.0,db,8700216932370,28999.0,,https://www.dm.hu/p/d/3127088/oral-b-elektromos-fogkefe-io-kids-spider-tokkal
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém pro-exp Gentle whitening Crystals duopack, 150 ml",150 ml,150.0,ml,8006530444187,1209.0,,https://www.dm.hu/p/d/3131359/oral-b-fogkrem-pro-exp-gentle-whitening-crystals-duopack
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Advanced Enamel Strengthening duopack, 150 ml",150 ml,150.0,ml,8006530444248,1645.0,,https://www.dm.hu/p/d/3131444/oral-b-fogkrem-advanced-enamel-strengthening-duopack
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro-Expert Sensitive Calm Sensation duopack, 150 ml",150 ml,150.0,ml,8006530444224,1209.0,,https://www.dm.hu/p/d/3131445/oral-b-fogkrem-pro-expert-sensitive-calm-sensation-duopack
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém kids lion king 6+ gyerekeknek, 60 ml",60 ml,60.0,ml,8006530024402,739.0,,https://www.dm.hu/p/d/3131464/oral-b-fogkrem-kids-lion-king-6-gyerekeknek
2026-08-19,dm,Oral-B,Szájápolás,"Viaszolt fogselyem Essential, 1 db",1 db,1.0,db,8006530045667,1499.0,,https://www.dm.hu/p/d/3131492/oral-b-viaszolt-fogselyem-essential
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém pro-exp gGntle whitening Crystals, 75 ml",75 ml,75.0,ml,8006530090537,779.0,,https://www.dm.hu/p/d/3131846/oral-b-fogkrem-pro-exp-ggntle-whitening-crystals
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro-expert Refreshing Clean, 75 ml",75 ml,75.0,ml,8006530090674,779.0,,https://www.dm.hu/p/d/3131848/oral-b-fogkrem-pro-expert-refreshing-clean
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Advanced sensitivity protection, 75 ml",75 ml,75.0,ml,8006530091039,1149.0,,https://www.dm.hu/p/d/3131855/oral-b-fogkrem-advanced-sensitivity-protection
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Advanced Healthy Whitening, 75 ml",75 ml,75.0,ml,8006530090971,1149.0,,https://www.dm.hu/p/d/3131869/oral-b-fogkrem-advanced-healthy-whitening
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Complete Ultimate Fresh, 75 ml",75 ml,75.0,ml,8006530254854,709.0,,https://www.dm.hu/p/d/3131878/oral-b-fogkrem-complete-ultimate-fresh
2026-08-19,dm,Oral-B,Szájápolás,"Fogkrém Pro-Expert Sensitive Calm Sensation, 75 ml",75 ml,75.0,ml,8006530090773,779.0,,https://www.dm.hu/p/d/3131892/oral-b-fogkrem-pro-expert-sensitive-calm-sensation
2026-08-19,dm,Oral-B,Szájápolás,Elektromos fogkefe iO3 quite white,,,,8006530054119,30999.0,,https://www.dm.hu/p/d/3131994/oral-b-elektromos-fogkefe-io3-quite-white
2026-08-19,dm,Oral-B,Szájápolás,"Viaszolt fogselyem Essential Duopack, 2 db",2 db,2.0,db,8006530045995,2499.0,,https://www.dm.hu/p/d/3132214/oral-b-viaszolt-fogselyem-essential-duopack
2026-08-19,dm,Blend-a-med,Szájápolás,"Fogkrém Complete Protect, 100 ml",100 ml,100.0,ml,8001090716279,465.0,,https://www.dm.hu/p/d/2498808/blend-a-med-fogkrem-complete-protect
2026-08-19,dm,Blend-a-med,Szájápolás,"Fogkrém Complete Proctect fresh, 150 ml",150 ml,150.0,ml,8006540391402,665.0,,https://www.dm.hu/p/d/2945741/blend-a-med-fogkrem-complete-proctect-fresh
2026-08-19,dm,Blend-a-med,Szájápolás,"Fogkrém 3d white classic duopack, 150 ml",150 ml,150.0,ml,8700216950497,665.0,,https://www.dm.hu/p/d/3069607/blend-a-med-fogkrem-3d-white-classic-duopack
2026-08-19,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő Plus Unbeatable Bite, 40 g",40 g,40.0,g,8700216598736,1949.0,,https://www.dm.hu/p/d/2264376/blend-a-dent-mufogsorrogzito-plus-unbeatable-bite
2026-08-19,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő krém Complete Extra Stark Original, 47 g",47 g,47.0,g,8001841900483,1849.0,,https://www.dm.hu/p/d/2278892/blend-a-dent-mufogsorrogzito-krem-complete-extra-stark-original
2026-08-19,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő krém extra erős, 47 g",47 g,47.0,g,8001841900575,1849.0,,https://www.dm.hu/p/d/2279917/blend-a-dent-mufogsorrogzito-krem-extra-eros
2026-08-19,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő Plus Unbeatable Bite, duopack, 80 g",80 g,80.0,g,8006530000031,2799.0,,https://www.dm.hu/p/d/2444869/blend-a-dent-mufogsorrogzito-plus-unbeatable-bite-duopack
2026-08-19,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő krém, 94 g",94 g,94.0,g,8006540300053,2899.0,,https://www.dm.hu/p/d/2835026/blend-a-dent-mufogsorrogzito-krem
2026-08-19,dm,Blend-a-dent,Szájápolás,"Műfogsorrögzítő krém friss, mentolos ízesítéssel, 40 g",40 g,40.0,g,8700216596398,2199.0,,https://www.dm.hu/p/d/3063823/blend-a-dent-mufogsorrogzito-krem-friss-mentolos-izesitessel
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosópor színes ruhákhoz 80 mosás, 4,4 kg",4400 g,4400.0,g,8006540940693,6999.0,,https://www.dm.hu/p/d/2444694/ariel-mosopor-szines-ruhakhoz-80-mosas
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosópor Alpin Fresh, 4,4 kg",4400 g,4400.0,g,8006540940150,6999.0,,https://www.dm.hu/p/d/2444695/ariel-mosopor-alpin-fresh
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosókapszula Allin1 Extra Stain Removal, 19 db",19 db,19.0,db,8700216765800,2299.0,,https://www.dm.hu/p/d/3062788/ariel-mosokapszula-allin1-extra-stain-removal
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosógél Fresh Air, 25 mosás",25 mosás,25.0,mosás,8700216691956,2239.0,,https://www.dm.hu/p/d/3063347/ariel-mosogel-fresh-air
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosókapszula színes ruhákhoz, 22 db",22 db,22.0,db,8700216765336,3369.0,,https://www.dm.hu/p/d/3063407/ariel-mosokapszula-szines-ruhakhoz
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosókapszula Allin1 Mountain Spring, 22 db",22 db,22.0,db,8700216765466,2299.0,,https://www.dm.hu/p/d/3063416/ariel-mosokapszula-allin1-mountain-spring
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosógél Mountain Spring, 50 mosás",50 mosás,50.0,mosás,8700216691147,5489.0,,https://www.dm.hu/p/d/3063418/ariel-mosogel-mountain-spring
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosógél színes ruhákhoz XL, 50 mosás",50 mosás,50.0,mosás,8700216691475,5489.0,,https://www.dm.hu/p/d/3063438/ariel-mosogel-szines-ruhakhoz-xl
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosógél Sensitive, 25 mosás",25 mosás,25.0,mosás,8700216691697,2239.0,,https://www.dm.hu/p/d/3063439/ariel-mosogel-sensitive
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosógél + Extra folteltávolító hatással, 40 mosás",40 mosás,40.0,mosás,8700216691093,5489.0,,https://www.dm.hu/p/d/3064810/ariel-mosogel-extra-folteltavolito-hatassal
2026-08-19,dm,Ariel,Mosás & háztartás,"Illatgyöngy Scent of Ariel XL Pack, 495 g",495 g,495.0,g,8700216704694,5999.0,,https://www.dm.hu/p/d/3065104/lenor-illatgyongy-scent-of-ariel-xl-pack
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosópor színes ruhákhoz XL Economy, 50 mosás",50 mosás,50.0,mosás,8700216733267,5059.0,,https://www.dm.hu/p/d/3065471/ariel-mosopor-szines-ruhakhoz-xl-economy
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosógél Mountain Spring Mega Economy, 4,05 l",4050 ml,4050.0,ml,8006530146326,6999.0,,https://www.dm.hu/p/d/3126030/ariel-mosogel-mountain-spring-mega-economy
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosókapszula Gold Orchid, 38 db",38 db,38.0,db,8006530203036,5659.0,,https://www.dm.hu/p/d/3129817/ariel-mosokapszula-gold-orchid
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosógél Gold Orchid, 35 mosás",35 mosás,35.0,mosás,8006530182003,4429.0,,https://www.dm.hu/p/d/3129878/ariel-mosogel-gold-orchid
2026-08-19,dm,Ariel,Mosás & háztartás,"Ultra Oxi Effect mosópor, 35 mosás",35 mosás,35.0,mosás,8006530125055,4465.0,,https://www.dm.hu/p/d/3129915/ariel-ultra-oxi-effect-mosopor
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosógél Spring Awakening, 35 mosás",35 mosás,35.0,mosás,8006530182522,3999.0,,https://www.dm.hu/p/d/3130122/ariel-mosogel-spring-awakening
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosógél Japan Blossom, 40 mosás",40 mosás,40.0,mosás,8006530345446,4429.0,,https://www.dm.hu/p/d/3136073/ariel-mosogel-japan-blossom
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosókapszula Japan Blossom Mega Economy Pack, 60 db",60 db,60.0,db,8006530380805,8205.0,,https://www.dm.hu/p/d/3138472/ariel-mosokapszula-japan-blossom-mega-economy-pack
2026-08-19,dm,Ariel,Mosás & háztartás,"Mosókapszula Japan Blossom, 30 db",30 db,30.0,db,8006530380782,4485.0,,https://www.dm.hu/p/d/3139929/ariel-mosokapszula-japan-blossom
